Rattings,Review
1,"Pros :>Style , ips , slim , amd free sync.Cons:>Over grains. Over sharpness. Over style. That's all . I'll recommend you not to buy by seeing it's appearance. Fonts aren't smooth , e.g bitmap font quality.And there is no quality driver in official acer website .How to fix fuzzyness :>By explaining yourself that you have bought a good monitor.> By sitting at distance so that your sight wont encounter that sharp fuzzy pixelated quality.> By rate it 1 in Amazon and flipkart .Thanks for reading"
5,"I have purchased this product at ₹13300. Its been one month. This is great product in this price range.The best feature of this monitor is it is very slim, I mean it is ultra slim. The picture quality is very good.The white color of this monitor is very beautiful.I purchased it for work purpose. Some time I watch movies on it. 75hz refresh rate good for gaming. I played GTA 4 on it. The was running very smoothly on this monitor.I have got some cables like HDMI, VGA, Audio and power cable. The quality of cables is awesome.Thanks"
4,Guys This is Akshay Gireesh from Dezire 2 Tech YouTube channel I have recently purchased this monitor for my new Gaming Streaming and editing Pc build because i am building my pc with an AMD graphics card I needed a budget freesync monitor and really talking about this monitor the first thing which attracted me is its ultra slim lookThis is an exellent product the first delivery of my product wast that good as it was having an unnoticeable small white spot so i returned the product and I got a replacement within two days really Amazon's service is great .This time the product was without any single issue and working amazingly If u are on a budget then i will strongly recommend you this full HD IPS monitor for gaming and editing.Guys full review of this monitor will be uploaded whithin a week on my channel Dezire 2 Tech do check out and from there u can decide whether to place the order or not Thankyou
5,"The monitor is very good. It's very thin and looks very elegant. The picture quality is also excellent. Assembly was simple enough.Overall, for the price, this is a steal. The pros far outweigh the cons.Cons :Height is not adjustable.Has only audio input, but no audio out!The quality of inbuilt speakers is not good, the max volume is too low to be useful.The monitor far exceeded my expectations."
5,Got this for office work purpose. Best monitor for both working and entertainment. Very light and thin screen and also bezel less display makes this product looks class especially white color varient. Got this for 7.9K best deal. Though it has inbuilt speaker output is not that loud but never mind you get AUX cable.Confused whether this one or BenQ... It features everything which BenQ has.. but look wise Acer scores well. Finally purchased acer and it didn't disappointed me.
3,"This product is actually a Good product nice viewing angles,picture quality and all.... exempt one thing that there is screen bleeding even after replacement of the product.Product quality in slighty above average...But greatly disappointed from screen bleeding on acer..one thing only to say that this product comes manufacturer itself has screen bleeding i think....so think thrice before buying this and there is no refund tooo.."
4,"I am writing this review after using this monitor for 1 year exactly.**I am editing this review. ( first, I write 5star before few months but now I am facing some issue hence reducing stars)I don't play games so I can't say how this monitor performs in gaming.I bought this monitor for my design and editing/production purposes. and this monitor was very best for it until last week.Now it has started showing very strong ghosting effact hence now I can't look at the screen correctly.wherever the white area on screen is, it shows gosting/motion blur and it pain the eyes if look at that area.this is just staring hence I don't know if this effect will increase in future or not but will update this review according to it in future.another problem I found is 1 dead pixel at around middle top area of the screen and heavy backlight bleeding at dark-screen which really don't bother me for now compare to this ghosting effact. If this will increase then I have to buy another monitor because it is already hurting me while working.If I talking about good thing about this monitor then it has very good display and color quality and monitor has also slim and cool design."
4,"The monitor is really great for those who are working from home presently. Picture quality is crisp and more natural. Definitely helps reduce strain on eyes while working. But stereo speakers that are built in with the monitor are useless, you will be barely able to hear anything from it and also there's no audio out jack, so you might have to connect headset to the laptop for meetings and calls."
3,The color reproduction of this monitor is very good though there is too much back-light bleeding.I was about to use it for photo editing but due to backlight bleeding I was not getting accurate blacks. The volume is too low that the inbuilt speaker is only useful in mid-nights in a very silent environment. You need extra speakers.I purchased a LG after returning this. Paid 2 K more. No backlight bleeding. No need of extra speakers. High volume.
5,"I am So impressive look prity, value for money,So slim,"
1,i purchased this on the 8th march 2021 it is not coming on now - Didn't even work complete 1 month... Today is 5th April 2021. And i bought 1 more monitor of LG same time that is just working fine without any problem. ACER Monitor not recommended wasted my money.
1,"Please don't buy this. The product which was delivered to me had clouding & backlight bleeding issue. So i decided to replace it & when the replaced product arrived, it had the same exact issue. Now I'm returning this product. Very dissatisfied. Never expected this from a company like acer."
1,"Too much backlight bleeding..not happy at all with the product. I have 3 other monitors, 2 from BenQ and one from Dell and there is no backlight bleeding in them.This monitor does not meet my expectations even though it is good interms of design but backlight bleeding is not what I needed"
3,"Cons:1.) There are two many wires as it's has a separate laptop like adapter for plugin.2.) Inbuild speakers are useless, better if is not available, I mean 2 watt speaker, not sure what is the purpose.3.) There is a AUX in cable, the speaker itself is useless, what's the means of input cable, it's better to have AUX out, at least you can use external speaker to permanently fix on your table.4.) There is not a single USB port.5.) There is no adjustment of screen, not even tilted one forget up and down.6.) For my use I don't feel the adjustment is right, moreover you don't have choice to adjust.7.) There are many wires visible on table, there is no holding point in monitor.8.) Decent pricePros:1.) The white color looks awesome2.) Bazzle free design3) Superb slim4.) light weight - 2.5 KGI feel if the height/tilt adjustment and inbuild adapter is present, this would be incomparable choice"
2,"It is not a bezelless monitor. It has about a whole inch wide bezel. I have a DELL monitor from 15 years back (still working) that has almost same bezel thickness.The pictures shown here are misleading. While the bezels are thick, the actual thickness of the monitor is much narrow, as shown in pictures. Would have been better to have inch wide monitor thickness whilst the bezels be less than a centimeter thick. Do not buy if you prefer a bezel-less monitor."
4,"It's a glossy white color, doesn't look as good in personal compared to as in pictures. Has 100% sRGB and 75Hz refresh rate in 1080p resolution. I choose Acer because of negative reviews of LG service centers. So far all good with the monitor."
2,"The monitor has lot white light bleeding in the lower left and right corners which destroys the black levels .Also, the bugs in the monitor firmware do not allow you properly configure the monitor . The speaker are just for namesake or we can say just hear the pop up sounds dont expect media experience from them . Buy it only if you have some budget constraint otherwise spend 1.5k to 2k extra for samsung or LG"
5,Best budget monitor for budget gamers. I purchased this for below 6000 during republic day sale and it's worth of purchase. Best looking for any setup. That 3W speaker is lound enough in quit environment. Minimal screen bleeding on complet pitch black background but you won't face any kind of of distortion in gameplay or movie watching. The sceen is anitiglare.
4,Overall display is very good as picture quality also you want  gaming on this display pls buy.I have faced issue with display. I have received damaged products. Display is bleeding on right Side and top side but I have checked tha picture quality is very good and value of money... For gaming....
3,"It's a good product for its price. The picture quality is not bad but not that great either. The monitor stand is straight-up bad. it wobbles a lot.Cons :- Monitor wobbles a lot.- When overdrive mode is set to extreme, there is a lot of ghosting.- 75 hz is ok for normal gaming, but if you want to play competitively, I suggest you to go for 144hz- Brightness is way too high for my liking, even the lowest brightness is way too high for me.- White color looks yellowish. you'll have to calibrate it from windows options.- Speakers are really bad.Pros :- The monitor looks amazing. The white color making it look really nice.- 75hz is great for normal gaming. from 60 to 75, it's a big change.- There are all the cables in the box- really small bezels.I hope this review helps.Update :After just 20 days of use, bottom part of the screen started showing black/dark colors.Update :the black light is gone, by itself"
5,1) Display clarity is superb2) Price is affordable3) No flickering at all4) Can work for long times without any stress on eyes5) Colors are true (While playing games and watching videos)
5,"Beautifully designed and value for moneyWhite sleek looks big but very modern designFeatures are good,  different modes for gaming,  movies etc.75 hzs refresh rates possible.Overall superior quality at the price point.  Thanks to Amazon discount and speedy delivery."
3,"Happy with the monitor. Provides great value for money (₹9499. Not recommend above this price).Pros:+Slim form factor.+White color looks classy.+Easy setup.+Good color reproduction for the price.+In-built speakers.+Support for Amd free sync.+Comes with vga and hdmi cable.Cons:-Hinge design is not good. Screen wobbles very easily, even while typing.-Speakers are of no use.-Only one HDMI port."
5,"The monitor is beautiful so is the color accuracy and the screen. Loved it. No backlight bleeding although had to get a replacement once since the first delivered product had backlight bleeding, but the replacement is perfect. Buy this monitor without a doubt if you are looking for a budget 27 inch ips panel with 75hz refresh rate. Also the monitor is aesthetically beautiful and super slim."
5,"Great monitor for 13k price. Only problem is that the screen is soo big, that 1080p resolution seems low quality. If the resolution was atleast 2k for this big screen, it would be totally cool. But overall a really awesome monitor"
1,It’s 0% brightness is equal to 60% brightness on my smartphone(iPhone SE 2020). Will definitely going to hurt your eyes.
4,"It's too bright picture quality I feel settings are little complicated still I like the monitor because of looks , looks wise awesome go for it , speaker sound is too thin. More of treble"
5,Excellent piece for this price. Speaker in the monitor is lousy but that's not exactly a fault per se. You can hook an external speaker to this monitor if you search for those options inside the menu
1,"The Acer HA220Q monitor is the worst.It's just the worst ips monitor I have used in my life.The product I received was defective it had severe screen bleeding issue also the images are not sharp when compared with other IPS displays. The contrast is also not up to the mark.The product is also not exchangable when contacted the customer care.Think well before you buy it. Remember , When you see an attractive price there is something behind it.The photos are also shared with it."
1,"Writing this review after using this desktop for 3 months. So it is from long term perspective. After almost 2 month of usage this desktop , we have started seeing the lines in the desktop and need to get it replaced under warranty which the ACER team is not replying to.  Overall this is pathetic.. :(Need amazon help to get this replaced under warranty"
5,"Why 5 stars? I'm a customer who has checked all the reviews and then purchased this product. Ordered on 3rd got this delivered on 4th July 2018. I'm not a prime customer. Still 1 day FREE delivery. The monitor was in pristine condition. Received it with hdmi, vga, power supply cables and working perfectly fine. Thank you Appario Retail Pvt. Ltd. and thank you Amazon. I was worried that the product May not work etc although you've proved me incorrect. PS: I'm not working for amazon or anything. Very happy!!"
5,This product is not LED its LCD they removed the sticker from the pictures from other sites you can see ....
4,Good for daily use nd for editing nd videography
4,It’s really good and it’s ledIt has VGA and HDMI in the inputsIt has a power cable about 2 feet and a headphone jackI used it for gaming on PS4 and I’m surprised it has such gud quality in this price rangeI love it and would recommend it
5,"Well packed and protected for the transport,It is just a simple monitor, nothing fancy...- power cable ( good quality)-HDMI cable-VGA cable...It's easy to assemble and easy to use.If you're looking for a monitor (nothing special) I would recommend this."
1,Product does not match with the photographAvoid
3,"LCD, not LED. Fraudulent description.  Amazon should ban such malpractice.Giving 3 star only for selling misguided product description.If the idea is to buy lcd panel, It can be purchased. Value buying considering it's has both vga and HDMI port.Also you get HDMI , vga and Power cabel which saves you additional savings. Picture quality good considering what you pay for"
5,"Using this monitor as a TV to view ABS free dish channels. Connected STC H103 set top box through HDMI cable, audio is taken from headphone out of this monitor to F&D F-203G 2.1 channel multimedia speakers. Every thing working fine. Only problem is viewing angle is not good as it is not IPS panel."
5,Don't purchased this product because services is very unsatisfied really 👎👎👎👎👎👎Nice 👍 product and quality is superb in 5000k under and this screen 1920 x 1080 support but some blurry looking and perfect looking on 1366 x768 I checked on Intel i5 graphic and Invdia GeForce performance is good and slime monitor dellBut onc problem issues I share problem in image not perfect icons looked on display not full support regulations and negative effects right and left and up only front nice looking
4,I brought for my ofc desktopPros:1. Value for Money2. Decent Size3. Easy Installation4. HDMI & VGA cable included5. Brand6. WarrantyCons: NIL
5,"You will not regret after buying this monitor, especially when you are going to use it for your basic requirements of office or home tasks and web browsing. The wide screen is big and bright enough to get impressed! It does not have built in speakers but its equipped with a 3.5 mm jack. Comes along with both VGA and HDMI connecting cables as a standard packing list."
4,"No complaints for its price. It works as it claims, good as a monitor for CCTV or such auxiliary purposes. Not too good as a primary monitor as it's resolution may be low and depth of color is lacking for some people's requirements.Overall, it's a product worth its price and one can go for it if they're on a budget and quickly need a durable monitor."
3,product in picture and actual is different - also its not LED as mentioned but LCD monitor. Also regarding screen angle - there is downward tilt to it and cant see well from far or other sides...size wise also is more wider than shown in picture and other Dell monitors - also haven't got warranty card with product
3,Dell monitor easy to install all connection to fixed monitor is over brighting show but there in manual adjectments and auto brightness fit the screen view angels good but not up mark movie seeing screen ok gaming good and reading on monitor wider so some adjustments of page easily too read the documents over all product ok only for office/Home made for perfect there is HDMI port easy to connect laptops picture quality so nice but image seeing view over casting show not recmember to photo shop general usage is good.
4,well its the Cheapest Monitor u can buy with 3years warranty so far its been few days it works good for some little office use.....i think this can last long but not gonna say this is a 2d or 3d artist's best choice if ur aiming for that......imaa use this for buisness emails.*will Update more in later month
4,hi i am usig this from last few months. using hdmi cable which is very nice. in hdmi most of setting is auto can't customize. pic quality is good brightness and sharpness is liitle less as compare to my previous lg monitor but in that i can manually adjust it as par my choice so can't complaint overall good monitor for home uses.
4,"It's a full HD 60hertz ""LCD"" monitor that i found very useful as a secondary screen. Using this as  a primary screen is difficult because it's not an IPS led panel. Hence the viewing angles don't exactly work. As of a week it's working well. The only problem is the 16amps plug you get with it. A 6amp to 16amp converter or a 5amp monitor wire may be additionally required."
5,Best monitor for budget I am doing programming on it and it is working great. I never play any game on it so i will not going to anything But for other thing its picture quality is great you need to set the monitor to 1080 px in display resolution. I point this out because when i tried to watch 1080px Video on But it shows nothing after doing the setting it working properly.
3,"The monitor has zero adjustments (not vertical and not horizontal either). Its kind of slanted towards the front as in from the side its probably 85 degrees. At first I thought the stand was setup incorrectly, but the stand was correct. Maybe I received a defective stand. But if you get it too, then probably its a “feature”."
4,There are 2 ports to make this display work and both work but here is the catch..When I connect my display and Cpu with my VGA cable then it works extremely finebut when I connect with my Hdmi cable then the colours displayed are very bad extremely bad ...now i am going to contact the customer care of lenovo for thisRest about the display is that the blacks are extreme black which makes this display beautiful and punchy to look at
4,"Bought this monitor after reading all the reviews and comparing it with other monitors.  Received product well packed and no issues with the product.  Only issue was that there was no warranty card and no CD/drivers with the product.  When I called up Amazon, the specialist mentioned that the invoice would serve as a warranty card.  Also they do not provide the CD for any installation/update.  She prompted me to visit and website and download any update.A good monitor, but just expected the product to include the warranty card and the CD drivers."
4,Good Monitor VGA with HDMI Port. No warranty card & Driver CD not Provid. Only Fix stand. No adjustable stand. Overall it's a good PC monitor low budget with 3 yr warranty period.
4,My purpose for buying this screen was to serve a display for my home server and connecting RaspberryPi's so I'd say this gets the job done. But If I had a chance I would have bought a bigger screen than this with less bezel.Must say this is a good buy than other similar screens at the price point.
1,It looks very dull. All the colors are desaturated. feels like its 50% black and white. The black values are very pathetically grey.
1,"Pls don't buy this product, waste of money. Pathetic customer support. I have called the customer support more than 10 times but they didn't respond properly instead they are forwarding to multiple customer care executives and I fed up informing the same issue again again. And the person who was claiming technical executive he who doesn't know anything with the computer. These people are ruining goodwill of Dell company."
4,got the screen intact with wonderful packing. Included HDMI and VGA cable.All okay and good. Only thing is that viewing from different angles is ugly. you will need to sit in a proper particular position to view the colors correctly. rest all is good and works fine.
5,"A great value for money. The viewing angles are good but the only thing I don't like is the fact is monitor cannot tilt. You can't adjust it. Other than that it's a great buy. It came with hdmi vga, power cable and the packaging was good and easy to install. At this price range is a good buy. If you're looking for a gaming PC I'd say invest a couple bucks more and buy a 144hz display as this is only 60fps"
4,Decent product in the price range. Good build quality. Picture quality is also upto mark. Only concerned with the adjustment button. They are on bottm corner and are very had to press. One habe to hold yhe screen and press them.Overall. Worth to buy. Reviewed after 1 month of constant use.
3,"Colors look dull. Had to reduce brightness and increase contrast a lot to see better. It is not returnable only replaceable, otherwise would have returned it. Not happy with finish and quality."
5,"Display is good, just that it's little too bright. You get an audio out to connect external speakers from the monitor which is not mentioned in the description."
1,Bad product. When it starts then many shaky lines appears on the screen for 10 to 15 minutes. Then the actual clean screen come. Loss of money. I don't know how long it will lasts?
4,"This monitor does the job well, display is fine for working (not sure about gaming) and the purchase is worth the money. My only issue was that it came with a 16A plug (not sure why that’s necessary for this size monitor), so I had to purchase a 6A cord to make it a bit more flexible/portable."
1,"I bought one about one and a half years back. It has noticeable flicker from the beginning although not so much as to cause discomfort. Revently, it has become unusable because the screen menu is popping up all the time and going away by itself. I did not expect such poor quality from Dell."
4,"I have purchased this on 20th Jan & received it on 22nd Jan means one month is over. Till date I don't feel any kind of problem, regarding display."
4,"Well packed and protected for the transport, It is just a simple monitor, along with power cable ( good quality), -HDMI cable-VGA cable. It's easy to assemble and easy to use. Every thing working fine. Only problem is viewing angle is less."
3,"Picture quality is ok. Picture is brighter & has high contrast. If we lower it then picture quality becomes darker. Only for office use, cctv camera monitor, simple home use. Not at all for gaming, watching movies, photos, editing etc. When i play full hd movie, it shows white & bright quality that is worst quality. Not recommended, still can't believe dell sell such items."
4,"Good For Normal Daily Use,Not Recommend Photo Editing,This Monitor,Viewing Angle Not Good...Brightness Very High,"
5,Great monitor reading. Has high end hardware like HDMI and audio jack. Display is almost as same as LED Display
4,"Has both VGA and HDMI input facility, do provides added flexibility.Adequate screen resolution for normal office use but not for high quality image based needs.Wish the screen was slightly taller, feels too small"
1,"This not a LED screen. This is a LCD Screen. It is a waste of time to buy and wait for this product if you ""bought"" and LED screen. Amazon should track better this practices and ban this seller."
1,Don't buy this product of Acer. Within 2 month monitor has got 3 inches vertical black line in led. I'm keep calling Acer service they won't giving me replacement. 20 days complete after complaint got received by  Acer.  Please don't waste your money on this product. My first acer product and I'm sooo much disappointed 😞
1,"I have received the product as a replacement since the monitor I received the first time switched off after 20 mins of usage. Now the replacement I received is also defective, there is a blue line on the top left of the monitor. I think the seller TPS technologies is selling all defective product s."
2,"Good Monitor. perfect resolution for 32"" screen. Quality of picture is not that great and backlit is very strong coming from corners. Black level is just satisfactory. Although screen is good in this range, Acer's QA is not good, I had to replace the screen as there were dead pixels on screen. Replaced screen also has 1 dead pixel but its ok as I don't want to waste more time in replacement. Acer should consider QA seriously."
1,"Monitor settings menu popping on the monitor without any external input. Acer customer supports aweful (in India) and no response from them for almost 3 weeks. I suggest not to buy any Acer products, unless if you don't mind calling them regularly..."
5,"I was on the lookout for a new HD TV (1080p) 32' size for my Parents and looking at how low the price is for a 2k (1440p) display, I ended up buying Acer EB321HQU 32Inch (2560x1440), Monitor thinking ill end up return the product. But surprisingly the monitor is of a good make give perfect (2560x1440) with great darks all at 60hz on my PC. I could not wait to give a review on this product. Very impressed."
5,"Before I purchased this monitor I brought LG 22MP68VQ which was arrived faulty. And I replaced and brought again about 4 time from amazon but each and every time it arrives with at-least one fault. But LG and their customer service center did nothing.I added few photos of this monitor comparing to LG monitors side by side. In one of this photos it can noticed that back light glowing issue of IPS panel far more better in ACER than LG. Also anti-glare coating is good in this ACER Monitor.Also this ACER monitor supports 75Hz refresh rate @ 1080X1920.disadvantages in this monitor is negligible like NO SOFTWARE CONTROL and color isn't calibrated.also it is ""21.5 inch"" not ""22 inch"" diagonal. so it looks little smaller than LG 22MP68VQ. The stand provided is a old style one but very steady where LG looks stylish but not steady like it.For gaming, I think its good because of typical IPS response time but no free sync (while LG free sync on 22MP68VQ questionable) and no back-light stabilization.In spite of that drawbacks...Overall, Grate monitor for all purpose use.wait for an offer because more than 7k isn't worthy for this product."
4,"I received the product on 26th Sept 2018. Before starting, let me clear that I am writing for Acer EB321HQU 32inches with 2K resolution and IPS panel display. The reason for mentioning this is that amazon treats all comments under the same umbrella of the product. Though, there are variations among them. My current feedback would be based on the first impression. This will be updated after a few months of usage.To start up, let me share the pros and then cons of the product.Pros:1. 32 inches screen with IPS panel2. 2K resolution good for this big size display3. Easy menu configuration4. PIP option5. Good contrast ratio6. Cost wise, economical7. Good to have 3 years of warrantyCons:1. Does not have swivel stand2. One can notice a minute color shift from end to other. Though this is fine due to big screen size.3. Fixed refresh rate 60Hz. This may not be good for those who are looking for hardcore gaming stuffs.4. No AMD freesync or Nvidia gsync option. Again, not good for gaming seekers.Conclusion: If you are looking for a light gaming and day to day task with having a big screen size and economical, then go for it."
4,"The monitor is your standard run of the mill VGA monitor, viewing angles are decent and better than those horrible cheap TFT panels.Picture and colours are nice but nothing outstanding here. The response time of 4ms makes it good for gaming for a 60hz monitor.The mounting stand is not the most stable but is built solid metal while the bottom of the stand is plastic.PS- The monitor only looks to be thin bezeled and it very much not so, i.e. the monitor has permanent black bars around those bezels when the display is on, making the thin bezels pretty much redundant and a false representation of the product.All in all a decent buy for its price of around 7k."
4,"Nice product in very good price ,but i didn't receive HDMI cable , picture quality is very nice ,true bezzals less display , recommend for all.thanks Amazon for on time delivery"
5,"My only qualm is the pricing range - watchout for the 15% swing in prices before buying. There is no price drop guarantee. At the same time, I wonder if this is subject to used Vs unused screens. Or if it's just an algorithm.Hint: I could have returned it for free and purchased it again when it hit at least 10% lower. But realized that this would be a national waste. Ideally, such larger products should have come with a price drop guarantee."
1,"27 inch screen size is too large for 1080p.Was using samsung 24 inch 1080p monitor and this monitor is worse compared to that. Its cheap product so overall quality is also cheap. Its good if you just want to play videos and not at all good for reading and gaming as pixel per inch is on the lower side. Games don't run smooth. Replacing for a lower size monitor, 22 inch with same resolution."
5,"Overall good, there is slight color bleeding at the edges, not true 10 bit Panel (8bit+Acer tricks) as mentioned, still looks good, controls are pathetic, switching to another active source of input is Pain in the ass, no source switching shortcut button for a 3 input (hdmi, Dvi-d, Display ports) ??? Seriously acer! Relief is it has PIP. Won’t detect the other source even after pain staking TRICKY manual switching from menu? This is the greatest of all—>> Can’t go into Menu without a input Cable! or when it is not detecting the input with cable connected!!! Are you kidding me?Still i’m ok, because 32” UHD IPS Monitor with 4 ms response for 19000? you got me here Acer!!!"
4,"Purchased it on July, 2020. Delivered in less than 24 hours. I am writing this review after using it for 2 weeks.Pros:1. Almost no bezel. The entire screen is utilized by the picture.2. Light weight.3. Picture quality and pixels are sharp and is good for professional use like programming, emails, etc.4. Brightness is good. Will be comfortably able to view the screen clearly in a well lit room. But there is also the presence of some glare.Cons:1. The screen goes off suddenly for a second when there is voltage fluctuations. Maybe if someone turns on a tube light which is connected to the same voltage line, the screen goes off for a second and comes back. I really hope that it is not a serious problem. Usually happens around 4-5 times a day. Poor quality from Acer.2. The screen is more warmer with high white balance. I tried changing all the possible settings, and the white balance doesn't decrease beyond a certain level. Maybe uncomfortable initially, but you may get used to it later.3. The settings button is behind the screen and it is very difficult to identify which button corresponds to which setting. I spent almost half an hour to just set the right colour combinations.4. The height of the screen cannot be adjusted unlike how it is possible in other monitors. The user needs to somehow manage to the default height of the monitor. But the angle/tilt of the screen can be adjusted.5. Comes with an inbuilt speaker. Sound quality is not great and the volume is very less. I am using my laptop speaker instead. Not much of use with the inbuilt speaker."
4,Screen is broken completely . Shipping box also looks like it has been re packed many times . Big scamUpdate : got the product replaced however speakers on the replacement unit are not working although which is not a big problem because I am connecting to external speakers anyway.Coming to display it is very nice colours are sharp no bleeding no backlight error no dead pixels . Pretty satisfied with the overall package .
5,"PROSIPS display makes every detail come out clean and crisp and brillaint colour reproduction.There is a speaker at the back end of the monitor not many people write about it but this model has it. Speaker is a 5 watt speaker I think not sure.Monitor has not heat generation for the IPS display. I have used it straight for 14 to 15 hours and my eye does not feel pain as its IPS display and also has eye care and blue light filter.Cons:If you are including a speaker then two 5 watts would make sense rather than overall 5 watt.Also my unit came with a VGA cable where as seller mentions a HDMI cable. Please be specific, have to spend another 400 for a descent HDMI cable."
5,"The product was delivered in fine condition, and I did not find any dead pixels reported by few customers. Even I was worried about it, but that was not the case. It's no less than your average TV in size, so keep in mind while buying. The overall quality is good nothing to complaint about. Don't expect speakers, as you need external ones to be connected to it. Remember if you go for curved monitors you won't get the high resolution as this monitor provides at this cost."
5,"Since I have got this monitor it feels as if other displays are fake or cheap quality products wherever and whatever I see. Given I use it for my office work it simply enhances and improves the windows image quality dragged on from laptop screen to secondary screen(monitor). It somehow retains the quality even when seen from various angles. Has got anti glare properties which saves you when light is coming from behind. They definitely included a hdmi extender (male to female) but should include other types of connecting cables as well. Further, they should have provided plastic caps to cover other ports not in use. But overall satisfied with using this monitor."
1,Received today 6th sep 2020 a screen with one stuck pixel and a big blue block on bottom right when you turn screen to black color. I can ignore the stuck pixcel but blue block is very hard to be ignored.This is my second purchase of same monitor. Earlier one was quite perfect and running without any issue since two yearsDisappointed with seller on this one . I assume it's a manufacturing qa defect and seller has not sent the defective piece intentionally. I will give a benefit of doubt and I'll aks for a replacement piece. Hope seller accept replacement rather than return. I have waited for this monitor for long time as it took more than week for shipping. Very dissatisfied and disappointed.
5,"As of now i am using it as TV with HD set top box. this model has audio out( head phone out) and its working well. I connected to Set top box as well as to a computer. We don't need to touch the buttons on the monitor or a remote  for changing the input, Monitor automatically changes to next input, if we power off the set box it searches for next input like DVI port or Display port and it detects and changes to it."
5,"There were many negative reviews on Amazon for this monitor which was concerning. When I checked the latest reviews overall reviews were positive and hence I went ahead and I am happy to  report that this Monitor exceeded my expectations for price of 16K INR inclusive of offers .I had already  ordered it for 20K but  cancelled  it, and ordered at new offer price. The refund process was hassle free . At 20K INR this monitor is good buy, at 16K its value for money.I already have a BenQ 24 inch Full HD monitor and in terms of picture quality and pixel density they compare same.In two days I have got used to size of this Acer monitor  and it would be difficult to go back to any lesser size . I now use BenQ as secondary monitorPros:The 32 inch size and 1440p resolution is good for office work and multimedia, and it does not feel too big .The pixel density is is same as 1080p 24 inch monitor but the amount of information you see is much more due to increased resolution.The placement of I/O ports are well done .Good selection of I/O ports with HDMI/DP/DVI with Audio out. Note that audio will not work with DVI.IPS panel with good viewing angles and color reproduction and without any significant IPS Glow.For 16K-17K INR it is value for money and you cannot find any other Monitor in its class for this price.VESA mount is supported and setting up Stand was easiest I had done for any Monitor.Cons:No audio over DVI port on Monitor , I tried connecting PS4 and Dell Laptop, via DVI to HDMI adapter.The games appear somewhat blurry if you are not using Native Resolution of monitor.  I tested with PS4 which can only output 1080p, there was slight blur but it did not bother me much."
4,The only feature we are paying so much for this monitor is full hd 1080p. Otherwise all other features are same as compared to cheaper monitor. Feels vague giving too much money for this only feature. Also not recommended for gaming because it don't have any extensive features that gaming monitors should have like 75hz display and freesync. I think it's a good monitor for people into animations and editing videos.
5,"For the price, it was really hard to find a monitor of this spec at 32"". I was surprised how much bigger this unit was compared to my existing 24"" BenQ 2411HD! It had wall mount options but I'm using it with desk mount. The rear is white but it isn't standing out when viewed from front. The bezels are slim and the design is elegant. I'm using it via DVI. In terms of brightness, this is way superior to any monitors in the sub 30k inr price range I've come across. I'm not an expert on monitors but the grey bleeding on screen edges are pronounced with black images or game backgrounds. The response time is similar to the BenQ for games. I was considering getting a 32"" micro max fhd TV instead of the monitor, but I'm glad I got the monitor instead. Have seen the micromax TV (otherwise brilliant) have noticeable lag in gaming. For movies, it offers much clear and brighter rendering."
5,"Its edges are blurred and overall picture quality is really bad. DOnt buy it, I have another 32 inch LG monitor (1920X1080) which has a great picture quality and clarity in display. Acer on the other hand is worst.The replaced product doesnt have any issues and have very good quality, I think the seller deliberately sent the defective piece , first time around."
5,"Been a couple of weeks since I have been using this and it has been working well so far. The product came nicely packaged and arrived within projected time. Received a HDMI cable along with the monitor. The monitor feels well designed and viewing experience has been good so far. Can't speak for gaming, since I haven't sued it for that purpose. The 32 inch screen size is good for work or browsing and the 2K screen resolution is well detailed."
5,"I'm no display expert, but can definitely say the difference between a good display and an average display. For a budget price and for a more not so comprehensive requirement, this monitor fits the bill. Nice big display for an average sized room, neatly built, has several display enhancing features. The quality is crisp and extremely pleasant when viewed. Definitely recommending if you would want a descent WQHD monitor."
5,"After lot of research and conclusion I have rated this monitor the best. The screen clarity of 1440p at 32"" makes your text readable and crisp and the video wonderful. Though there is minimum bleeding of light on black screen that is common in IPS panel, all is best. Have a audio port out that helps to redirect the HDMI audio out through it.I have compared to the QLED 27"" Samsung and the text are vert crisp and very much readable. I am a coder myself and very very satisfied with the performance at this price point of 20K for this 32"" IPS panel monitor."
