Rattings,Review
4,good
2,The product is average . Have already sent the product to the service center . paper jam is a constant problem .Scanner works well when it works
1,The link to install the software does not work. The license file does not install. Have to return it
5,Very useful for marketing people's to make clear data base in a single Scan.
5,Its very nice scanner and has all the features which i was looking out for
4,"It works perfectly,"
4,Good productCan improve on data reading
1,Got the product and in 15 days was not working had to send to service center. Not happy about it
5,good product. minor editing is required.
5,Nice productEspecially for enterprse useThanks Amazon
1,This Product not working fine.
5,Good product for professionals
4,It is definitely value for money purchase
5,Ok
5,best in class for marketing people who need to carry visiting card all the time
5,nice product.........
5,Excellent product!
1,They charged me Rs 300 excess to MRP of the product.
5,Very Good Iteam
4,Excellent way to organise Business cards
1,"The product is easy to install and use, but within 1 week of use it stopped working. Have requested for a replacement and will post the details once the replacement arrives."
5,"Working fine. Setting to be set to  two sided before scanning. item for fast scan, store and reuse of data stored"
5,"Excellent card reader, do install the latest software from the website for it to work correctly"
5,"I had some hesitation on buying this product as there was no warranty support etc. The product came neatly packaged, and was delivered much ahead of the promised schedule.The product did NOT have a user's manual, but it was easy to figure out the operations. This product also comes up with a slide in which negatives can be firmly placed, which makes the whole scanning process easy and error free.In 5 days I could digitise around 800 of old photo negatives. This device requires a USB memory card, and stores all the images into this.  I am attaching two digital photos taken from old negatives. The original photo was taken in year 2001 at New York. Notice the colour difference among the two images. The green shade comes when negatives which are not of good quality (i.e faded out due to improper storing) are scanned."
3,Photo comes with green shade ...
3,It is good design but steel not connectedIt app not connected I join in wifi but steel not connected
4,"Used this for scanning codes, live gauges and with Revheadz app. Good tool but pins are not gold plated. Latency average is 0.1 secs. Runs always on even after removing key. Frequent dropouts but fulfills the needs. Must have in a car."
5,"Works well,used it on my duster 110PS,safari,eon and dominar400There is a bit of lag but not too much value for money"
1,In the image on website there is cd but when it reached me there is no cs. There is a page .You have to scan.I tried many times but not working.I dont recommend this.
3,Still in Wonder how to use it.
4,Good
1,Product is good.It loses connectivity very often and pairing back is a pain
1,Not connecting
5,"Exactly as described, Easy to connect. Im using Torque app and it works really well."
5,Thanks
5,Value for money...it's fast working .I used for my Ritz and wegonar
3,slightly hard to insert But Good working
5,Good working
5,Easy-to-use
4,Is it useful to 2018 creta sx+ automatic
5,VERY GOOD QUALITY
5,Supper
1,This device stopped working just after a yearNot worth to buy
5,I am purchasing  bar code scanner  1 month before. Working good
4,Smart device. Easy to scan. Comfortable for fast billing
5,Best for my requirement.
4,Good.....but the range is small
5,Super
5,using for more than 2 yearsno complaints and reliable
3,this products good but need to improve to scan small numbers with bar code.
5,Great gadget....Billing in minutes
5,Awesome device.
5,Nice practical product.
5,Very useful for super market
3,satisfactory
1,This device stopped working just after a yearNot worth to buy
5,I am purchasing  bar code scanner  1 month before. Working good
4,Smart device. Easy to scan. Comfortable for fast billing
5,Best for my requirement.
4,Good.....but the range is small
5,Super
5,using for more than 2 yearsno complaints and reliable
3,this products good but need to improve to scan small numbers with bar code.
5,Great gadget....Billing in minutes
5,Awesome device.
5,Nice practical product.
5,Very useful for super market
3,satisfactory
5,"Works very well. Value for money. The software has some problems while splitting the pages automatically. At times the split pages are rotated, cut in wrong place... But overall very satisfactory tool. It does scan fast, but for practical reasons you may not get the output as advertised."
5,"Its great. It serves my purpose of digitising my library.However, Software is not up to mark. Often there is a mistake while splitting the page. And it can't perform OCR on Indian Vernaculars (but can on Cantonese, Mandarin and other Asian scripts). How sad is that?"
5,"This product is swesome, its package is so nice and safe for the item. A must buy for someone looking for book scanner. Amazon service is much better than i expected may be the best of its kind."
3,"1.When scanning double Page, two pages not coming properly.2.Size of the file also very big more than 14 mb of a A5 size 100 page, when scanned with general scanner it is 4mb with 300 Dpi.3.Speed also not upto the mark whatever wrote in manual.4.not worthy"
5,"Best product ever, I scanned 86 pages of book at low quality, low size, it took 2 mb of space and best quality at the lowest settings. Go for it.Thumb cots only auto-removed when two page setting is applied.86 page took 2-3 minutes, as I am a new to this."
5,Just what I needed to scan books without having to spend enormous amounts of time and effort in doing post-processing corrections.
5,used for book scanning mainlyhighly useful product
5,Good product and very useful for book scanning easy to install and use
4,Quite handy.
5,Amazing
5,"Very Useful,Just Awesome"
5,super
4,Thanks.....
5,"Its a nice product. Purchased it for some personal work which requires a finger print authentication. Very easy to install (took only 5 minutes) and use.- Its able to capture the print quickly and without any issues.- For Windows 7: Its plug n play and For windows 10, drivers can be downloaded from there website.-  Comes with a OTG cable (Not USB type C).- It can be used with mobile also. Android app can be downloaded ( Link is provided on there company website).- Can be used for aadhar/kyc/pension validation.- Built quality is also good.- 1 year warranty."
3,It's not up to my expectations as the OTG cable does not meet my requirements. I had expected c type cable but on opening the box I found the OTG cable is not c type. So I could not use it instantly.
5,The scanner is easy to install and use with Jeevan Pramaan software downloaded from Jeevan Pramaan website. Follow the instructions after downloading booklet.Thank you.
1,"It worked fine 2 months, later it's failing finger print reader randomly after 3 months it's completely failed..... :( if possible kindly help me on it....It's failed within 4 months..."
5,Works well. No problem yet.
1,Did not work. Had to return
4,It's very much appreciated
1,This is worst 😭 product.I request to everyone Please don't buy this product.Thankyou!
1,I have downloaded the drive and not registered with concerned purpose. Still not used and kept unusual.
4,Good product
1,Device Connecting very slow any time  device not connected  device not connected duplicate viring
1,"Delivered old product, item is not working.Worth not even single star"
1,This is a duplicate go mantra original manufacturer
5,Running well
5,Product is very fantastic isliye performance isliye useful
3,Ok
5,nice device
5,It's a really good. Working as perfect as I expected.
5,Very good 👍 this device 👌 or very fast work 👍
5,Excellent product
5,Very nice
1,Not connected  to any mobile and
5,good product...working perfectly...
1,Very bad quality this product
1,Waste of time
5,Mantra device is best work it is very useful
5,Veere good
3,Its very Good for me .
4,Good
5,User Friendly.
5,Nice
5,Good Product
5,Nice
1,Machine is not working @server
5,Very good
5,Very nice
5,Ok
5,Good product
4,Good
5,Osm
5,"Purpose:I bought this scanner to digitise 1000s of 1970s, 80s pictures of our family. Most of the photos were already faded and lost colour.Progress:I have already completed scanning 2000+ photos and works like charm. Exactly what I expected.Feedback:1. Works perfectly on my Mac (despite some reviews say it doesn't). I am using latests Mac OS version on MacBook Pro. Was not hard setting it up on my Mac. Just downloaded the latest version software ""Epson Scan 2"" from the website and it worked.2. Picture Quality is much better than any other scanners I tried (& bought) before trying this one. Quality is close to what you can see in the picture, is what you will get it on your file. Other scanners, though they claim 48 bit colour, they gave colour banding issues.3. Faded colours are auto corrected if the feature is enabled during scan. (I still had to do some on Photoshop)4. Both Colour and Grayscale pictures worked perfect.5. Best part is, when you scan multiple photos, the photos are cropped into separate files and colour restoration works for each photo separately.Overall: No complaints so far. Bit expensive though."
5,The Epson V600 photo has to be the most efficient and budget-friendly scanner out there. If you are a photographer who shoots on film and wants to have more control over your negatives then go for it!I have scanned 500’s of 35mm & 120 mm film negatives and I found no flaw as of yet.PRO TIP : You can get yourself a free Silverfast scan software by just entering your product ID number. Go to the EPSON website to get more details on it.
4,Good Product.
5,very nyc product. best for DMIT test
5,Great one......but was confused earlier how to download software. But found API exe on Futronic.tech website. Thanks for prompt delivery to Amazon....But one suggestion...no product info leaflet inside....had there been some info regarding how to setup and take prints....it would have been easier
3,"Product packing without user manual or brochure. Had to use this fingerprint scanner with the help of online google content. Basic info user manual should have been provided. Hence, score 3 out of 5."
4,Helpful for me to scan fingerprints for my dmit software
5,Using this product for 2 years now! still working like a new one!
5,No drivers included. You have to download from Futronic Website. No instructions in the package on how to get the drivers. I googled it out. Product works Good. Thankyou
5,"Found it fast , reliable and responsive ."
5,Product is very good and it is as our expectations. It is working properly and results are good. Keep it up.ThanksVimal.
5,Very fast delivery and awsome product
5,Good
5,I liked the service of Futronic people this gadget is awesome the clarity for finger prints is very good. I love purchase products from Amazon.In true sense apni Dukan.
3,Not up to mark according to my requirement
5,awesome scanneri loved it
4,As expected. No issues.
4,How can i get its original software. I got only its demo one from its site.
5,Good Product. Fast delivery. Got very good personal assistance from Fulcrum biometrics during installation. Great.
5,Like
4,Finger Print Scanning
4,Yes I received whatever I requested
5,GOOD PRODUCT
5,I want receipt of scanner
4,Efficient.Serves the purpose for which it has been ordered.
5,It's working fine.
5,good scanner for DMIT business
5,Great Product. Fast Delivery. Thanks!!!
1,Its not working.
5,Nice product
4,It is good
5,Very good product
5,Very good
5,Works great
5,product is working fine
5,So nice product i am so happy used this product and fast shipping.thanka for futronic team. Good cliyar image in
3,Sdk
5,Like this
5,"After reading mixed reviews, i was quiet skeptical to buy this scanner. I have requirement of scanning aroud 100-500 pages/day in legal size. My operating system is Mac, which confined my options further more.On Amazon, the product was not available so I played a gamble and got it from local store in Lucknow at around Rs. 18,800/-. Its performing pretty well.Also, I want to update, rhe EPSON site has numerous softwares and drivers available. All the support is available for MAC. One of the best options available for bulk scanning, specially for Advocates where most of the Hon'ble Courts in India are shifting to e-files.Good product.Overall rating: 5/5"
5,"This a perfect scanner I was looking for. Lawyers who find it difficult to scan bulk legal papers , this is a ease to them. It is fast in scanning and has multiple of settings to allow you to scan as per your requirements size and clarity. The only issue with this scanner is it consumes more space, more than a normal printer size and it has to be connected to a particular device. It has no wifi. But overall the scanner is the best at this price and brand offered here. Highly recommended.👍🏻"
5,Beauty of a product
3,Good
5,The packing was very good. The scanner works fine. The product and quality is also very good. Works faster than all my scanners. I hope it continues to work like this in future as well.
2,"Scanner's Feeder is not detected the papers, so i had to return it. If the documents are old, then rollers of feeder have to clean very frequent (in after a single scanning)"
5,Excellent
5,"nice product, I like it"
5,Excellent product t
5,awesome product
5,Little expensive but makes your work a lot more easy. Definitely recommend it for all small and medium offices
5,scanner is user friendly
5,Good product. Easily connected to macbook
5,good product
5,I want to replace my adapter of that scanner machine. Because it is not working.what is the customer care number
5,Little expensive but makes your work a lot more easy. Definitely recommend it for all small and medium offices
5,scanner is user friendly
5,Good product. Easily connected to macbook
5,good product
5,I want to replace my adapter of that scanner machine. Because it is not working.what is the customer care number
5,Little expensive but makes your work a lot more easy. Definitely recommend it for all small and medium offices
5,scanner is user friendly
5,Good product. Easily connected to macbook
5,good product
5,I want to replace my adapter of that scanner machine. Because it is not working.what is the customer care number
1,The product was not as described on the site. So cancelled on mtual agreement.
1,Box is empty... After so many requests there is no response from their side.. It is total harassment...
1,Fraud. Misdescribing the product in the heading. Got only the case. I have refunded earlier they send me back the product again.
1,"HP is cheating the customers. It's cartridge is use and throw and the new cartridge is sold for Rs.4800. You can't use the refilled cartridge. We have been cheated and suggesting everyone, not buy this. If you change a new cartridge every time it will cost you Rs.3.14 for a page printing.  HP has become MAD. A Big NO to the printers having this type of cartridge 110A."
1,"i will not recommend this printer because after finish tonner, while you will refile this very costly,Rs 200 only ink refillingRs 300 only for the chip because of this chip-based cartage.Rs 200 for drum etc.if you go for new cartage than original cost will be around Rs 5000/1500 pages, if you go local than Rs 1400/500 pages.not easily available in local market."
2,I got this printer and wanted to connect my phone to it. I am told that it won't work on an IOS and neither a MAC because it aint compatible. Tech support people should know that wifi printing doesn't really use drivers and its just configuration. At the time of calling I was already able to print through my MAC. While connecting through my phone it was asking for the printers network key. I was told to call HP for the same. The truth is that to get the network key just print the network config from the printers menu - simple. Also while listing out product information do mention the GHz band in which the printer will work - its 2.6Ghz only and not 5Gz as modern day broadband networks are. Or if you have a dual band router. A customer who is not technically sound will either return your product or will give a bad customer satisfaction score as I am doing.
3,"I purchased it for 16500, choose ed over cannon product.This is difficult to install...my computer didn't recognize printer.no hp package helpful.hp wireless app is also useless app.i used mopria print,scan apps and finally got print through android phone.My computer still not recognise the priner through USB . don't buy"
4,"I have been a Canon follower for a long time as it had delivered fairly good results, but lately have been miffed by its compatibility to Mac operating system.(I  use a Mac computer). So i hesitatingly purchased this HP printer.The HP smart software is really better than the Canon software in usability and the smart tasks feature is quite friendly. It can color scan documents and photos which is really good whereas its competitor Canon model will not do this even though it is priced higher. This model can scan in color but cannot print in color.Connecting to the HP smart sometimes takes a little long especially uploading to Evernote, ( i don't know why ? )but manageable.I have not really calculated the cost per page as i am not a heavy user to factor this aspect in buying this machine. Overall happy with the machine."
5,"Printer is sturdy and work well except that it doesn’t work generate code to log in the account to use HP smart application,"
5,This hp products is very good and printing quality very good and useful items.
1,The scanner is not working with windows 8. After many try by support team they ask me change the O.S. but why should I change my O.S because of printer..So guys who have windows 8 or 8.1 don't purchase this printer.
5,"Thanks for amazon for giving me great deal to buy this printer at very attractive cost, printer is very good for home or office use also delivery service or packaging of big size products is very nice."
1,Worst printer please don't take
5,Item సూపర్కానీ ఇంక్ అనగా టోనర్ తొందరగా అయిపోతుంది
1,Cartage is too costly.. don't buy
1,I did not get it my USB cable and all with printerOnly power cable i got it
3,Best
5,Not send warranty card
5,Iam yet to install
5,Full marks to print quality excellent product
4,difficult to put it together
5,Beautiful product
4,Good
1,Waste
5,Best produced
5,VERY GOOD PRINT QUALITY
5,Good product
3,The printer is otherwise good but does not have auto two-sided printing.
5,good
2,pathetic too obsolete.. and too heat up after 10-20 prints
1,Don't like printer
1,Worst printer cost per page is too much not suitable business
5,Easy set up and good print quality.. happy
1,Toner completed with in print of 500 pages
4,Easy to install and user friendly.
5,Good all in one printer with adf
1,Wifi totally 0%So pls return it
1,"print not coming,  only 4 days over"
2,Not working and no support HP
5,Quality is excellent
5,Good product
5,Nice
5,Print quality awesome
1,"Within 2 hrs of purchase i realized and experienced that running cost of 6075 is BOMB. In a rate of if you keep printing 10 pages Blank and white and 5 color daily., cartige will drain out in week. So, maintenance Cost would be 6,000 Rs per month., as good as buying monthly printer.Other issue:Makes lots of noicePrinting is not crisp, has shadesSlow printingDemoed issues to Amazon support and asked if i can get replacement for other models and they said per policy they can replace with 6075 but not other models.Any selling has to help customers and their satisfaction, but here even if customer is offering more money for better product, Amazon is not willing to exchange.Honestly, get any printer which running cost is low and print quality is good and fast."
4,"Happy with the advertised features like auto duplexing of prints, printing with mobile, laptop over WiFi using the HP App, scan and copy. The most unique feature that I noticed while using the Printer, is the paper storage tray-box. The papers are stored in a box that is like a small drawer near the base of the printer. It’s like a hidden box and to me, it’s a nice invention to keep the papers tucked neatly and dust free. When it runs out of paper, apart from the notification that you get on the app, a light also starts blinking to remind of paper shortage. Also, the printer makes nice sound (wind chime) when it starts and also when it is turned off. A blue light keeps emanating from the point where the paper comes out after printing the documents and the light looks awesome and cool. In the past few weeks, I have taken over 200 prints and the cartridges are still holding up though the printer has been showing notifications of low ink level for last 10-12 pages. Not sure, if this helps - but you will need to disconnect from WiFi and connect to the printer when requesting print from laptop or mobile or tab. Another cool thing is, you can setup a unique email address of the printer and send a print over the email. I have not tried this feature yet but will do so in sometime. Attached are pictures and video for reference. ThanksPS: deducted one star for little struggle that I faced during installation as instructions were not clear and had to download updates and trouble shooter to complete the installation."
4,This is the latest model of HP printer launched in 2020 and the design is sleep look Compared to the old model also the led notifications are futuristic. Connects perfectly and the print quality of the paper is Good.. If you see any change is the warranty it might show bit old but when you call or check in the virtual chat it will reflect correct with your serial number. Will post my second review after a month to see if any issues in the future
5,"Looks classy & does the job well. No complaints!People complaining about the ink getting over quickly should realize that cartridge that came with the printer is a ""starter"" cartridge. The actual HP 682 that we would need to buy once the starter cartridge runs out would last much longer."
3,"The products build quality is superb, installation part is easy, but there are zero controls on the printer itself and all is controlled through an hp app, the color toner gets finished faster than you can imagine... Only 20 color print outs and it's already gone... So printing colored is expensive. Would recommend people to go for ink tank options as this one is having expensive printing."
5,"Jan 05, 2021So far I've printed only with regular paper and the prints are good. Will update the review about print samples when I get some good paper and print.Ink - runs out pretty fast. After some 12 to 15 prints the colour ink level is down by 10% so I'm guessing it will give me a total of about 100 prints before cartridge replacement is needed. thats about 7 to 10 bucks per colour print... not bad because any shop prints colour A4 for about Rs. 30 to 50 and this prints much better quality than the small shops that do these prints.WIFI - this is the most amazing part about the printer. Tried printing via Wifi from iPhone, windows 10 laptops and Desktop, and from Android phone and it works perfectly.Size and look - its really compact and looks slick! I looked at various ink tank printers and finally decided on this because whats obvious from the numerous reviews out there is that ink tanks are for the bulk printing folks. We will print 2 or 3 prints per week and at 7 to 10 rupees for a print in colour with all the features this printer offers us unparalleled value.the ink tanks seem to print duller colour prints because that for bulk low cost printing and not for a discerning buyer. So if you are looking for the best prints in a 10K  printer then this one is hard to beat!will upload photos of print soon.Auto duplex printing is an added advantage and works well too..."
5,"Printer is super easy to install. All the functions like copying, scanning, printing can be performed smoothly. Built is strong. Cartridge installation is also very easy. One can easily set up the printer by following installation guidelines on the HP Smart app. And one can also choose advanced settings on the app and it will take the user to the HP website. The user needs to log into the account and there are a lot of options for settings to choose from. Make the most of the app features to utilise the printer to the fullest."
3,"Printer looks premium but it functions erratically. When papers in the tray are less than 15-20, it won't recognize the same and we have to add more papers. Even after adding papers it will show error and than we have to clear the ""paper jam"" by opening the top cover of the printer (though physically there was no paper jam). Moreover 1st page printing takes longer than the expected time."
5,"Best feature is auto-duplexWifi works flawlesslythe lighting and sound features make it look premium and cutting edge.fits really well with the aesthetics of the room.idk why people are giving it a bad rating. i was reluctant to buy it looking at the ratings, but then i saw some youtube unboxing and bought this with fingers crossed. Im more than happy with my purchase."
4,"It was easy to install. Took just 15mins to complete the process. Print quality and speed looks okay.They provided only starter ink cartridges so I suggest people to not judge the printing cost per page by using starter cartridge.Need to check after using originl cartridge for the cost effectiveness.Overall, I found this printer good. It is the only model with auto duplex (2 sided printing). So I am happy about it."
5,"Very budget friendly yet very economic printer. We get auto duplex printing below 10k price range which is the main point inspired me to purchase this one after reviewing so many printer models from different brands.One may think that cartridge type inkjet printer may not be economoc when compared to ink tank inkjet printers. Well partially it is true when your printing volume is very high compared to occassional printing.One thing is that this model comes only on white. Hence, care has to be taken to keep it clean. Setting it up is very very easy. Before everything you have to download hp smart app in your phone. It supports Bluetooth printing also. Hence, turn on the Bluetooth first, open hp smart amd it will detect your printer. Once hp smart detects it it will ask for you to setup wifi connection for your printer. Requirement of laptop is not essential to setup this printer. That is one of the biggest point of buying it. A mobile/tablet/ipad is enough to get things done."
5,"Strictly for home user who wants no headaches and prints occasionally. Very easy to setup using HP smart App. Did not face a single hiccup while setting up or using it till now.I have taken around 30 prints till now, print quality is very good. Build quality is very good, scan lid could be more sturdy. contemporary design, look and feel. Paper tray is tucked in at the bottom very nicely.Print speed is Ok, not great and not bad either. Duplex printing is awesome. Scanning with high resolution takes time, but usual day-to-day documents which we want to scan with medium or low resolutions, the speed is decent. It came with starter cartridge, so cant expect it to last long,If you are using office laptop for work from home, Its better to set it it up first time using your personal Mobile first. Install HP Smart App and set up the printer. Once done try using add printer wizard in office laptop and add it. HP smart app might not get installed in office laptop as most of the time MS App Store is blocked.Printer maintenance (cartridges) is a not very economical. But for a low usage home user it does not matter would not even notice it. For a low usage Home user who wants all features (Auto Duplex, document feeder, scanner, copier, High quality prints) with great looks, compact design AND is not too pricey this is the best fit."
1,"Worst product from HP. Even though I managed to print 3-4 pages, the printer failed to initialize right from the moment I switched it on. Even HP engineer visited my place that too AFTER 8 DAYs(lodged complaint on 9th Nov 2020 and he came on 18th Nov 2020) of complaining and gave up on it saying we'll issue a DoI and take the product back."
2,"I will mention only one point which is horrible,in this printer according to me,u cannot connect it via USB cable only,it won't work,u cannot connect it with cellphone or laptop directly via wifi.It will connect only with a third party wifi signal to which the laptop or signal is connected.lastly the worst part u cannot connect two devices one after another if u connect second device then the first device won't connect again.Start up is also very slow and takes a lot of time,there is no screen on the printer touch screen panel"
1,"Cartridges are outdated (just like filament bulbs in the age of LED bulbs). Check the cost from HP itself:Cartridge: Rs 5 per page (see below for more)Ink tank: 18 paise per pageThere is no comparison !!The above cartridge cost as per yield of the HP 682 cartridges ~ 480 pages (Black & White) & ~150 pages (Colour). This is like a petrol car giving 30kmpl in city traffic. It is less than half. If you get 200 pages (black - Rs 792) or 75 pages (color - Rs 972), you are lucky.HP is fooling people by still selling the cartridge printers. These are best seen in museums.~*~"
1,"I was delivered HP 6075 printer with only one black cartridge installed. The colour was missing. A brand new hp printer does not have cartridge installed, else how will we know if the cartridge inside is genuine not refurbished. Amazon support team is excellent in helping with return. But this kind of experience is bad. Eventually I will be buying offline from one of the malls."
4,The printer does the job as in the description. The reason i chose this model was only because of the auto-duplex feature which saves a lot of time and effoet. No problems whats so ever. Had a complication in setting up the printer for wireless access. The connectivity is not consistent. You need to assign a static ip address to the printer for it to work properly. Apart from the wireless connectivity there are no other complaints I've.
4,"After reading the mixed reviews about print quality ,installation and catridge issue, I was a bit skeptical to buy this printer. But after using the printer for a week now, I can say it is the best choice I have made for my needs of home printing. The printer is  very nice, sleek and is light weight. Installation was bit of a struggle as there were no clear instructions and I had to google to figure out the steps after the app is installed on phone. But once it got connected it has been running smoothly. I have used all the functions - printing, scanning and copy and all are working smoothly. I would recommend this printer for people who wants a printer for home i.e for school project/ scanning/ copying few documents. It occupies less place and not very huge as compared to other printers."
3,Bought this close to 10k rupees. Overall it’s for home purpose only. Print quality is good.I went to high price just for duplex printing.Con:Scanner is just ok. I say it has bad scanning capability. 300ppi scanning is good. 600ppi takes 40 seconds. For 1200 ppi one must die and take rebirth to see it.Don’t thing scanning is fast like what we see at xerox shop
5,Installation was smooth and didn't take much time to sort things out and make it working. HP smart app is pretty user friendly that way.4.2* from 328k reviews does say the app is good enough to do what is expected out of it.My 5 stars is purely on the value for money it carries with wifi and auto duplex features.
5,Pro'sThe size is very sleekThe light indications for various events and errorsThe paper tray has a yellow light indicating the tray is not closedDuplex printingGood quality photo printsEasy to Print using phoneCon'sThe cost of ink and prints are bit expensive but that a case for any inkjet
4,Good print quality and easy to print.The main disadvantage with the printer is its very hard to install/Setup. Got no installation manual with the printer..and the one available online doesn't help.with the wifi set up. Had to do lot of trial and error methods to make the printer work on wifi.Also no specific set-up videos onYou Tube for this particular model.
2,"The printer is not as user friendly as claimed. Event after following all the prompted actions, it encountered problems while connecting through HP app on IOS. With much effort, the printer finally started but still did not receive print command from mobiles. Had to connect to PC using USB for printing. So much for dual band direct WIFI feature. Will update review after using it for a month or two."
1,Had to return because the product was damaged and had black ink marks
1,"I thought the low cost printer, might be equivalent to 4279 printer. But this one very downgraded model. DO NOT BUY and DON'T GOI Feel bad  why brought this mud boxBetter go for INKTANK printers"
5,Received the product in good condition.. Packing was good.. Print quality is also good.. Fully satisfied with product.. Would recommend others to buy Hp products...
5,"Wanted a printer for home and home office use. Max usage of 200-300 pages per month. Delivery on time, setup/installation was simple and without any hitches. Printing smooth, already printed 200 pages with the cartridge supplied along with the printer. Overall satisfied."
3,The cartridge printed only 20 black pages before starting to display that printer is low on inksThis is suprirngly odd as I bought same printer for myself 1 month back - and the Catridge is still running good despite being printed 200 pages.
4,Please HELP!I need a cover for the printer HP Ink advantage 6750 I just bought from Amazon. I dont see a compatible cover online for this printer model.
5,"First day usage review:Got early delivery. Thanks to Amazon.Packaging was good and device is very light weight.Configuration and setup was very easy.Tested colour, B/W printing - working fine.Tested photo copying - working fine.Tested scanning - working fine.This works fine with USB cable and WiFi on Windows 10 laptop.Working good from iPhone mobile too.Thanks to HP and Amazon."
1,It's Very Bakbass Product I Ever Purchased From Amazone. The print Quality is very Pood.  It's had not All colours. Bad Product. Plz donot purchase it. Go for another lazier prienter. I want my money back
5,"Good product for home and children use. Print quality is fine. Not like laser printing or professional work, but good for students. Color printing is also good. Wireless printing gives a good overall experience and easyness."
1,"First printer worked perfectly. The second printer is defective, the cartridges that came with it were dry, its a month now and even after repeated calls there is no response from the customer support.I have had excellent experience with hp products but this last product and after sale support is such a disappointment ."
4,"Hello everyone,Just received the printer. Printing, scanning & copying works fine from mobile & PC. To have auto duplex function, please install the correct driver from the HP website. So far the printer works good. Need to check how many pages it prints per cartridges."
1,It's printing cost is very high.It Cartridge cost approx INR 800/=each (Black & Tri Colour).Company wrote that u can print 480 pages from Black Cartridge and 150 pages from tri colour but it's not true. After 200-250 print app will show u very low on ink.I will not recommend any one to buy this product.
1,"This is a horrible product, doesn’t detect your mobile or any other device it takes hours to print or scan a single page. It is easier to go to a market and get it the print than priting from this useless machine . I would give a 0 out of 5 star to this. Doesn’t work on a 300 mbps connection. Dont buy!"
5,"Setup was a bit time consuming. Google cloud print, Airprint setups are a little tricky. Printer works well. It is opted to use WiFi always."
5,Good product. Works flawless as advertised.
1,ultimate third class product. none of the option is esay to install nor east to take care of it. printing cost too high. company making customers fool by making false statement regarding cost of printing . its not at  all cheap or user friendly . WORST IS THE IDEAL WORD TO EXPLAIN it
5,Very easy to install . Running very smoothly.
5,Nice product
1,"Don't  buy this printer, you can only print 20 to 30 A4 with a cartridge!"
1,"please do not purchase this printer, initially it works smoothly. I purchased it in 2016, in a year i printed only around 50-60 print. in 2017 i also printout only 10-15 copies. Now its not working  as shows continuously light blink and did not take print from computer. I have checked it various OS, other laptops,desktop also. But it wont print, only continuously blinking light. I asked to my friend who purchase same printer before 1 year. He is also facing the same problem. Even he exchanged new printer from thana office becaz his printer is in warranty. The new printer also shows same problem after 3-4 months. And this problem is not repaired, we also given for repaired but it doesnt solve."
4,"Price is so attractive, but consumes lots of ink. And picture quality is okay for this price. And best for office uses.Hp says ink cartridges need to be replaced but it could be refilled easily with the help of YouTube videos.I am satisfied with this product.But now a days better printers with ability to print from mobile devices are available in market with attractive prices.I just wanted a printer for emergency printing needs only so I bought it and I am happy with it."
1,I brought it for home use but product is not working... I try to call Amazon but there is no contact details. Try to refund/exchange it but i was told I can't exchange. How come company like HP and Amazon not responding for default product?? Very very dissatisfied.
1,making very ugly sound..and after print 20 pages shows low ink..worst printer ever
1,"प्रोडक्ट खराब है , चालू नहीं हो रहा है।"
5,Bought it for 1.7k worth for the money. I'm using HP laptop so no need of installation anything. Color and black cartridges available in the box. Checked both color and black and white print out. No issues at all.
5,"Call me old fashioned but i prefer paper over digital, so when it comes to read notes i want them in my hand , or when i want facts over a topic i want all the material in printed form, This printer helped me a lot in that , i got it for 1800 rs from Amazon, and it's worth so much than that , first of all its size is so compact and its built is very sturdy ,and i have a epson ink tank filter at office but this prints faster than that , speed is really impressive! Just go for it , pfa images depicting size of the printer"
5,"Good quality of printing,easy to install, getting colord  prinout eazliy at home use"
3,"Only buy if you know well about refilling cartridge and troubleshooting problems afterwards. Otherwise it will cost you a lot money. It only prints 100- 120 pages per cartridge. Replacing both cartridge may cost up 1500. So it costs 6-7 rupees per page. If you can refill the cartridge, then it's an value for money printer( then it will cost you time, lol)"
5,"Despite of all the negative reviews posted about of this product, I would say that this is a very good printer with competitive price. It always not true that cheap products perform bad. Yes, this one is a bit dedicated and you need to handle it very carefully.So far I have printed more than 100 pages black and white and more than 25 color pages including 6 full page images.You need to refill the cartridges at home, which as easy as to use the printer itself. After refilling black cartridge it is still working well.The only thing that you need to keep in mind that print at least one page daily, otherwise the cartridge will dry and that will create difficulties.Thank You..."
5,"If you are looking for a budget single use printer. This is best in the available products.My previous printer was also hp, but was very old, but there was no problem with it. Just Its cartridge cost was more than the price of this product, so bought this. Size is very small and it easily fits inside my almirah."
1,"It uses up a lot of ink while printing! And with pictures and double-sided printing, the paper (normal printing paper-A4, 70-75 GSM) takes a long time to even dry! Would not recommend it at all. Do not get lured by the cheap price of the printer. It ultimately is not at all an economical printer."
5,"working fine from last 15 days. took 10-15 colour prints and its doing good. not sure how long cartage will last but its good for now. Also, i noticed genuine cartage is as expensive as printer :)"
4,"First it is value of money 100 percentage,and thank u Amazon  delivered the item in 24hrs I unexpected, this printer advantage is print good quality, I print continually 20 pages the print is little bit slow and it's support android phone connect with otg cable working properly, I study many commands in this printer but 50percentage are fake comments iam thinking, we insert a4 size paper means it did not stuck so use a4 sheet paper for good use, and I print 20 pages in 1 day,  so it is good to use and we can refill the cartage easily it available in you tube you can see and fill the ink Easily, The we get 100 ml ink bottle in Amazon or flipksart at the prize just 250 rupees, and I use and command later✌"
