Rattings,Review
3,"no idea why 7k people have given such good reviews just to mislead people,maybe because this comes with a 3mm audio jack and fits most devices instead of the typical usb style which other gaming headsets come with. out of the box the product looked cheap quality.i kid you not compare it with redgear cosmic 7.1 that comes with in this range.i have rough used many times but it had a metal headband,braided wires with extra protection wrapped inside a plastic casing and the cushions were the most comfortable. after 3years of dropping it many times stretching the wires by mistake etc etc. it finally had an issue on one side with a small malfunction on the connecting wires. but I thought I'll buy another brand because it was a bit heavier on the head because of all the extra cushioning etc and also the mic was disturbance most of the time. so I saw this with so many good reviews and looked light weight and also the mic can be hidden.but biggest mistake of my life.this is just crap infront of it. with quality (full of cheap plastic.i dunno if it will survive a drop)and audio too is not that great. I regret the purchase."
4,"I play multiplayer games where sound cue could make or break your round/match. These headphones have really improved my sensitivity to such  sounds and I've been able to perform slightly better in my games.However, if you plan to watch movies /listen to music on these headphones and it's an important element for you to consider then I suggest looking elsewhere. Don't get me wrong, you can totally watch movies or listen to music on this but the quality might not be up to your liking. I am satisfied with it."
4,"Nice Sound but not comfortable..[Got them @15/SEP, writing this review after 1 month @16/OCT]1. Sound and Mic [5/5] - The sound and mic quality is really so awesome! Since it sounds sooo damn great, NO PAIN inside the ears; and no need to scream for your voice to get delivered.2. Build [5/5] - They are very stylish and look very cool! They are sturdy and hard enough to survive few shocks, padding is also soft. The wire and connector are also of awesome quality. Wire is very long.. so no problems in that!3.Comfort [2/5] - They are really a bit bulky and stick very hard on the ears.You are really going to feel pain on your ears, neck and head; if you are a medium to heavy user, but as time passes you will get more used to it. or you can just put a lot of books between them so that it can stretch as much as it can and not hurt you!4. Compatibility [5/5]- No issues. Everything as stated.For connecting with desktop, you need an audio splitter to split it into 2 Male Pins.Which is quite obvious because single pin headphones don't connect to PC directly, or if u connect them to the sound one, then you'll not be able to use the mic, pretty easy to understand!Summary of Review-Loved the headphones, seeing the price, they are really value for money!Deducted 1 star because of less comfortability.Would I recommend it?Yes, I would surely do! they are extremely value for money because of their mic, sound, style and braided cable.Thanks for reading; I hope it was worth reading this!The Review is 200% genuine and written after 1-month usage, it is not fake."
4,"The sound clarity is good, you can literally listen to songs by keeping the volume upto 90%. For gaming you can probably keep it to 60-80% depending on your preference. Sound quality is sharp and while playing games like pubg you can hear the footsteps quite clearly. The mic does a decent job, its not the best but for the low price you cant ask for anything better. You can go for it. Its quite heavy too compared to other headphones we normally use."
4,"Though touted as a gaming headset, I have used it for conference calls and music briefly. It fits quite comfortably and noise cancellation is decent via the ear muffs. The voice quality on calls is good. The music sounds great though the Bass is balanced. It does not enhance it much. For the money, it's quite the accessory."
2,"Bought these for taking calls, but unfortunately there's nothing great in them except the voice clarity. Highly uncomfortable for big head people and doesn't sit well on earlobes.I could have given one more star but even the sound quality is not upto the mark, listening to songs is a complete no no....I am not sure about the other reviews regarding the gameing since I am not one, but if you are taking this as an all rounder than definitely not a good choice."
2,I bought it for playing pubg in my mobile poco F1 but sound quality is superb but it's too low ...I even can't hear a foot step when he is approaching towards me....So honest review from my side ...If you have a sound proof area than you can go for it's other wise don't...Buy a boat headphone around this rate....Build quality of boat will be low compare to this...But sound clearance and sound quality will be great...
5,"Best Product For Gaming but if you buy it for Music purpose then it's sound quality good but not better then other, Here I give the rate/marks out of 10 in both aspect gaming and music on own my experience that is 9 out of 10 for gaming and 7 out of 10 in Music.In Only baas I rate this product 6.5 out of 10.So if you are a game lover then must buy it but if not then look for other choices.Thank You."
3,"Sound is ok no great shakes but the mic is not compatible / adequate for the laptop. changed it once hoping it was a defective product but the replacement is equally bad.Note: This appears to be the case only with the laptop (tested with 3 of them) . With the phone, the mic seems all right so there is some issue with mic gain / pickup I guess.Delivery and service are excellent though."
1,"* First Thing After 30Days After The Return Date Finishes The Mic Will Not Work . Important You Cant Return* After 2Days The Speaker Will Not Work As Well . Important You Cant ReturnIf These Things Won't Work The Whole Headset Will not Work Waste Of MoneySound Quality And Mic Quality Worst . Try Other Ones Like Cosmic Byte , Red Gear etcOver All Zero Stars Worst Worst Worst 🤬🤬🤬"
3,I have purchased this boat earphone few months ago...😊Here I'm sharing our experience with this product.Build quality⏮️⏭️ Its build quality is Awesome and looks premium in hands when you hold it in your hands. Also its a light weight product.Sound quality⏮️⏭️ sound quality is good.Works well for soft and melody songs with my personal experience.Length⏮️⏭️ comes with long size cable which is a cool thing and I like it. One thing I like is that it comes with a strap to tangle the cable.Ear comfort ⏮️⏭️ get fit easily in ears.Durability ⏮️⏭️ It will depend what kind of user you are.  If you're protective towards your stuff so maybe this will be a last long product.******************************************Cons⏯️⏯️Come with dedicated microphone which works ok ok. There is still noise in calling while traveling. So not satisfied with this noise cancellation Mike.I am not satisfied with the bass quality.  It works average.******************************************What you will get inside?⏮️⏭️ You will get earphone with some paperwork's and it comes with one year warranty  which you have to activate by calling on the given number I guess.You will also get two pairs of additional ear protector for further use.I hope this will help you to make your purchase decision.😊
5,"One of the best pair of earphone for the price1} Sound quality is amazing for the price 😍2} Built quality is good but not the best but  for the budget price I can say its good ⚡3} Headphone jack is not gold plated ⚠️4} I have been using this earphone from past more than a year and have replaced it once under warranty which was super easy hassel free🎶5} I have used many other brand earphones such as JBL, Sony, Sennheiser, RHA, Boultaudio and recently Infinity and I am not a professional but have experience of many earphones so I can say this is the best sounding in budget and very comfortable in shape to use for longer duration 💯💥I can definitely recommend this earphones must buy in budget segment 🔝🔝✅🔥🔥"
5,Build quality (5/5)Durability (4/5)Wire length and tangle free(5/5)Sound quality (5/5)Microphone (4/5)Ear comfort (5/5)This product met my expectations....Thanks Amazon ❤️
5,"Love the sound quality, but moreover the services offered by this company are pretty amazing!I ordered these earphones about 9 months ago and one of the ear buds stopped working about two weeks ago, I read about their manufacturer's warranty, and registered my product on their site and filed a complaint. They, then, picked up the earphones from my address, and sent a brand new one to the same address in two weeks and free of cost."
4,"For a price of rs 400 it's worth the cost, i previously used boat bassheads 225, now i tried this for pricing it does the job.Pros,Easy fitNice qualityGood bassInbuilt micCons.It doesn't have a clip or dual coloured ear buds noraml black only.Maybe you should give blue, red colour like other products.The connecting cable will be flat unlike folded one, that quite difficult while playing games or youtube bt you figure it out gow to mangae itUpdateAfter 9 months one side stopped working and i have complained in their official website with downloaded invoice from amazon and the next day my product was picked and in next 15 days got newer one. For the 400 rs it lasted about one and half years that was good for the price and it has one year warranty compared to mi and realme 6 months warranty and you have to carry your products to their outlets.Note .While claiming warranty you have to upload invoice that has to be downloaded only in pc version as of now ,so login amzon account in seperate browser in desktop mode or use pc to download the invoice."
3,"I bought this in sept and I'm NOT SATISFIED with the purchase... Don't get me wrong, the sound quality is amazing for a earphone this cheap, but its flat... The bass kicks in only when there's too much bass in the music, else the sound feels very flat... Also the audio via the microphone is bad, and the mic is located on the split end of the cable, which is very low... At times I've heard people complaining that they cannot hear my voice clearly... Only for those who are struck with the price tag of 300-400rs... In that range its good, but if you can spend a 100rs more, get the basshead 225..."
4,"This is a very great earphone with a good quality sound, but it's not for rough usage! The sound is flat, so less bass in regular condition! But the earphone has got a very good frequency range. So still a deep bass is possible but with an equalizer. You can try my preset.  Also remember that the quality of sound also depends on your device's sound card."
5,I bought this earphone cause I had read in the reviews that they provide excellent after sales service and replace the earphone if any defect occurs. I had previously tried many companies earphones but in a few months always they would give problems. The sound quality and durability is amazing for the price. But due to rough usage one ear stopped working after 3 months. But the after sales services are amazing. They arranged a pickup of my old earphones and delivered a new pair to me after 10 days.Really happy customer
1,One of my friend has this product that's y I came for this product.  My idea is to by skull candy only but cos of my frd i came for this product. He s having good product but what I got is defective material. Actually i got this by last week at my work place. I got an emergency to travel so i left the product at my office itself. Yesterday I came and checked the product. It's a broken one. Yes it's broke at the connector area.  They hide it and deliver to me. While checking the product didn't work after full checking headset came into 2 parts. Kindly return my money back or send me a genuine product.
1,"After using it for less than one week one of the headphone wire comes from the Mic join point. It detached automatically. Yes, automatically. No pressure no pulling caused this. I did my registration and complain to their website. They sent me a ticket number through email and text message. I am so so disappointed ; don't know when pick up will happen and when I will get a non defective earphone. Such a horrible experience."
4,Got it for 400.  Okay for the price.
4,Edit : After two week of usage I realized that sound leaks from the earphone. So other people may get irritated.  Bought these earphones in a sale for 400₹. I have already used boat bassheads 225 and this time also boat doesn’t disappoint me. Here are my impressions: Clear output Quality build Low weight plastic build (I was disappointed with bassheads 225 since they have bulky metal build ) Great customer service Medium bass Decent microphone ( I didn’t face any problem during a call) Great designFor 500₹ I think it is overpriced. During Amazon sale and sometimes daily deals price drops to 400. You should definitely buy at this price. But MI basic earphones also comes at this price. If you are looking for clear sound quality you should go for mi basic otherwise for bass you should go for boat.
1,Sadly just 2 months and it is dead. the most sad part is it was sold with one year warrenty but within a month they refused to replace the item. total waste of  hard earn money.
1,"its been two or 3 weeks since i brought this item, it was working well for 3 weeks after i brought this item and then all of a sudden one of the drivers stopped working and i was like damn these earphones were made by a leading company how come they could have made such a unworthy product. and the main part is that the bass is not that good actually saying bad. so, i suggest everyone not to buy this product.  SPREAD THIS !"
4,"I haven't heard about this brand until my colleague told me about it when I was looking for earphones on Amazon. I ordered this pair after reading 80% good reviews on Amazon. It arrived within 48 hours thanks to Amazon Prime. The pair looks beautiful. The sound quality is surprisingly good for a below 500 rupees earphones. The only problem with the earphones is the fit, it doesn't stick to your ears when you are walking or running. I have to keep adjusting it every 5 minutes. Other than that, it is more value for money."
1,Volume button is broken in barely a month ! cheap product ... Not worth the buck
5,Just loved it and sound quality is awesome 😍😍 Mumbai Indian edition is the cherry to the cake😍
5,"Looking for earphones online? This may be the best choice for you.if you are a stock Android user or any user, this earphone provides the best hearing experience.I'm using this earphone since hours, but no pain in ears or head,  that means their ergonomic design really worked.The Black colour looks more classy then other colours , and its design is beautiful .if we talk about comfort.., do they well played here.,these are so comfortable .but we can purchase same audio quality earphone through the market , like ubon big daddy bass for less than 300 rs but the durabilty ,and comfort is not same as these earphones .Cable - cable is good ,it is tangle free and easy to handle.Design - impressive design , it doesn't fall from your ears even while running .Button - it provides a single button , but can fo many things with this single button if you are a android user .1. double tap to play next song .2. triple tap to play previous song .3. long press to access google assistant and directly apply operations4. single tap for play and resumeThe button is comparatively very smooth to press."
1,"Says on the pack extra bass. But no bass sound. So I installed a Equalizer in my phone and increased bass. Right earphone started giving additional ish ish sound at the end of each bass beat. The kind of sound you would hear if you increase the volume too high and the speaker diaphragm makes a sound out of extra vibration. I have used senheiser before. My toddler son  has habit of breaking things, so settled for this one. If you planned spend more. Just go for other ones. Not this product."
1,"Por sound clarity, we can't expected this type of poor quality from Boat"
4,Good sound  reasonable price
4,"Boat brand was unknown to me. I gave it a shot and bought these earphones after reading several positive reviews. For this price there are no other better earphones out there. First thing I noticed was how strong the connecting cables were, much tougher and sturdier as compared to other well known brands. The earpieces also fit tightly into the ears and seem on the harder side. They will never fall off from the ears. Sound quality is above average as compared to their next product in the hierarchy. Frankly the only missing part is the heavy bass.(this comparison is unfair as I also use Sony XB 550) Other than that an excellent product."
3,"Okay product. Will comment in 3-6 months regarding durability.These are supposed to be basshead earphones but I don't think they qualify - not at their price range.They don't really boost bass just amplify it and make the entire lower range frequency louder. As a result, if you go above the halfway volume mark, the sound sort of starts cracking and hurting ears. The problem goes away a bit when you tweak the sound settings. However, the range is small. If you optimize settings for bass, then treble starts cracking, and if you optimise for middle range sounds (can't really get a good treble), then bass starts cracking. Just not satisfactory for me.Of course, everyone's taste in music is different and their requirements from earphones are different. Obviously, I listen to everything from Opera and Death metal to bluegrass and hip-hop to rap and jazz to Punjabi upbeat songs and Ghazals. So this earphone covers only a fraction of all that and hence I do not particularly like them even for the price of rs 379 that I paid in the lightning deal. There were a few cheaper earphones that were much better than these and I only bought this because they were out of stock.However, if your taste in music covers a narrow frequency range and similar genres and you just want loud percussion sounds and don't care about much else, go for it.As for watching TV shows and Movies, earphones generally don't affect the experience that much unless they are too good or too bad. However, here too, I find that the sound gets annoying if the volume is too high and I cannot eat while watching because it amplifies the sound of my jaw too much. Plus it makes everything sound a little weird. But I guess the last part gets adjusted with use.All in all, I will try a different pair next time. I mainly checked the reviews and bought them because they were rated high on durability. If they break soon, then there will be no point in me ever buying them again. I will see how long they last."
1,"Felt like Cheap Chinese Headphones in some nice packing.Go for Sennheiser, I wasn't able to wear then single day.Pro - So Loud at full they can even bleed your ears too.Cons- High bass driven outshines the highs and the mids ( Vocals lie deep down that boom boom)- Not that comfortable to wear.- even design is So called hawk but it is not if comfort is considered.Choice is Yours."
1,Worst product ever. No bass no sound quality at all. If i get less than 1 star option i will give that.
3,I have lotsn lood Earphones. I have bass heads 225 as well. To be honest this one is for a more casual use in bikes and travel etc and there's the problem.the wires are actually not looking that strong and the lack of L pattern jack actually makes it a problem for keeping pockets jeans and riding a bike.Sound burn in is extremely important and no one reviews that way because everyone will just buy and plugin and give the reviews the drivers need to be calibrated for any speaker earphone headphone anything for a minimum of 20hrs. I have kept it on olaymode for more than 8 hrs now and this is really good. Bass is real good and serves the purpose very very well.Major points1.its not as sturdy as bass heads 225 is atleast in the feel.2.the look n feel is not premium again compared to 2253.why they didnt give an L pattern jack they only know and it sucks4.price point is great just below 400.5.most importantly the brand presence and service is great.Buy it if u r a basshead and also the vocals are great. I always listen to Arijit Singh Laal ishq from Ramleela for testing any earphone and headphone its superb... Butbuf u have a little more budget go for 225One small note for the bikers... This will be a great in helmet choice as bass heads 225 will be a little pain on the ears within helmet as it has a little longer metal ear cap vent.
1,"honestly saying, i was influenced to buy this product from my friend who is already using this product. i opted this over sony as this product is giving better sounds than that. i purchased this product and after few days of using, the left earphone started to give odd sounds. it actually giving symptoms of not going to work in future, exactly what happened within  days. it completely stopped working.i thought a product defect and applied for warranty (used for one month). then i came to know that the same problem my friend is also facing with the same earphones. his earphones also got the same wire issue.so i better suggest you to not buy this product.thank you."
5,Quality is very good & Need to improve printed logo Of Mumbai Indians or you have to write Mumbai Indians it's faint.
4,•  fast delivery and in good condition•  build quality or earphone is good and bass is excellent with this range• sound quality is good there is no pain in my ear even after continuously use or 1.30 hour
5,I got this product for 399 rs and its worthy.Tho it's not as comfort as other earphones in our ears it gives you nice music and base is okay.Its more worth than your money I'd say if you buy it for 399
1,"What I dislike about this earphone is its design. It is not at all ergonomic.There are some significant flaws. I write this, after having used Mi red phones which are in the same price range -300-400/-1. The ear buds are too small and don't give you that tight grip feel. It will fall off in the slightest of activity2. Position of mic: The mic is situated very low, at the point of intersection between 2 strings. It literally falls till you lower chest. So while talking on phone you have to hold the mic up manually near your mouth. In Mi earphones mic is placed near the right ear string, at a height near your face. That makes it easy to talk while earphones are on.3. The connecting cable at the point where you plugin to your phone is too long. That makes it prone to a lot of bending.This may cause early breakage.Having owned both earphones, I would recommend Mi over Boat.Voice quality is similar. Just above decent"
1,I bought it 3 months before was working fine suddenly it mic was not working I couldn't fond the reason I contact boat company even I have all my gadget from. Boat after my headphones u bought another one for my parentbut my one is stopped working reason is nothing the company is not ready for claim or warranty really upset the why I should go all my products with Boat so I stopped purchase it from boat
1,The product was very good for the first 10 days of my purchase but then after my calls getting disconnected automatically when headset is connected and few abnormalities happing when connected. Unfortunately the return date is expired. Don't know what to do.
1,Actually there is nothing in the product that can be appreciated..The product is promoted on the basis of quality of extra bass which is totally a fake promotion. There is no bass..and the sound quality is also very disappointed..Overall the quality of the product is very cheap and below average....An earphone of costing Rs 50 has much better quality than this product....Its my humble request to you please stop cheating customers through these fake advertisement and promotions......
5,"Just two hours into listening music on this headset, and it is really at par with many of the reputed brands..I have been a fan of JBL head sets but, this one is also is at par with it but at a lesser price.. started to like boAt as a brand and lifestyle products manufacturer. Even the shape of the ear buds is different than regular rounded shapes...Good to see some different shaped head set.Got this one during the sale on Amazon, and I feel it's value for money."
1,"Bass is not good. The sound is just like as chinese low quality product.There is no instant refund policy, first they will provide you replacement which is not useful. If not satisfied then refund for returns will take long time may be 15-20 days. The seller does not care customer."
1,I bought this headphones on basis of Amazon Rating. But quite disappointed with quality of sound.I have used many headphones and I would say this one is worst I have ever bought.More details given below -Prons -Only PriceCons -Sound quality is really worstNot comfortable fit for earsCan't listen that very small background music which can be heard on some other good quality phone'sEar buds are of low quality and not softI would recommend not to buy only on basis of low price. Pay slightly more but buy good quality headphones.Definitely NO Go ! Don't buy !
5,"I had been using this earphones from last 1  week. It' been fine. The deleivery for this product was on time. The product was not fully protected though there was only box and amazon carry bag. I would like to tell you guys its pros and consPros:-Sound quality is great.Bass is well1) Treble is ok, somehow it is diminished by 2) High tones3) Buid quality is ok.4) Design is good.Thats all pros now lets move to cons:-…Less than 2 months of usage one side already stopped working.Sound is OK, but what good a product that has no life. Couldn't find a way to replace as well.No extra strains applied, always kept coiled with velcro strap."
4,"It is a decent product from boat, decent bass treble is good.If you want to buy a earphone that explodes with bass don't go for this one, but if you want clear punch and drum sound... then you should definitely buy this as its bass doesn't blend with treble and ruin the quality...Overall the nice product if you'll consider the price also.... I bought this at 399. Also oneore thing I like about the boat is that it gives the warranty of a year so if product stop working you can simply go to product complaint site and upload the bill within a week they schedule a pickup and exchange your earphone unlike other earphone products where you have to courier them by your own."
3,"Material qualityThe earphones come with extra in ear plugs for choosing the right size for your ear. Those extra plush do not fit the earphone. Only the one that the earphone comes attached to, works. The rest of them are useless, there by throwing the size selection out the window.SoundPersonal opinion, the sound felt a little hollow, as if I was in a room hearing background echo. The sounds are very much different from all other earphones and over head headphones I have used.Also tapping the wire give you a tap sound in the ear. So if you are moving and the wire brushes against your clothing or hand, you get a disturbance in your ear. This is something I have never experienced earlier.The microphone and pause/play button works well.DurabilityOverall looks a bit fragile. Will wait on this to see if it lasts.In conclusionThe earphones do the job, a little compromise on quality."
1,"It has great sound quality and bass but after (2 months) of use they got break without any falling or jerk. I was wearing it normally and it got break from one side.I call to costumer care service no. but no reply is coming, I also filed a complaint in Boat official website for warranty claim but no respond is coming from there too. And there is no service center where I can approach for my claim.So my ₹1499 are wasted now..."
2,"[BIG UPDATE] IT BROKE ALONG THE RIGHT HINGE, I WAS WEARING IT NORMALLY AND IT SPLIT OPEN ON ONE SIDE.The extenders are weak. ( Pic inscuded) My boat 400s broke at the centre too. They need to concentrate less on celebrity endorsements and use the profits on materials and quality control. They still worked so I taped it up with a metal sheet. Still will give 2 stars for the sound.[ORIGINAL REVIEW]I've owned boat products such as the Rockerz 400 and some of their earphones and this is the best experience I've had with the product.Review after 1 day of use and will updatePrice I paid 1800Pros:1. Packaging is good for the first time2. The build and finish is on par with headphones costing 3 times as much.3. Range is next level, didn't experience any loss of connection in my entire house with the phone kept in one position.4. Boat headphones have always been super uncomfortable but this time they have actually thought of that.5. The cups are big and soft enough to fit your ears inside so they are over the ear.6. Base is not amazing, let's just say it's above average, the sound is like a 20 % improvement on the Rockerz 400.7. They have gone for a organic approach for the sound so the highs and lows are just ok .9. Battery life is just as advertised8. You literally can't find a better pair of headphones for less than 3k  for sure.Cons1. I was not sure about how they actually look when I ordered cos the image of the product kept changing, it had flat cups and then doughnut type cups.2. It's not as loud as I want it to be3. They didn't include a aux Cable which is crazy as they ship those with all other models.4. It does get warm in these and you will sweat5. No noise cancelling as they mentioned and passive design is not that good"
5,"This is a premium quality product from boAt-Lifestyle. It's professional grade 40 mm drivers truly deliver you to a music nirvana with a professional fine finish. The amazing battery life and the reduced charge time makes it a marathon runner. The ear cushion provides a comfy experience. The sound quality is fabulous and does not give a pain in the ear. It also is easy to carry around as it folds inwards, it also fold towards the sides which makes it extremely easy and safe to keep on a table. All over it is an awesome product."
1,"The boAt Rockerz line is boAt's super cheap lineup for budget buyers. This will likely be many people's first foray into the world of wireless headphones, and is likely to turn many people off by its many compromises. It might be worth buying your grandma as a gift, but is  not something I'd ever recommend buying for your own use.1. Sound Quality - awful. Honestly, the boAt Rockerz 450 does little more than bring your phone's audio loser to your ears. It isn't any significant improvement over your phone's speaker, and might actually be an active downgrade from your computer's speakers. Most audio sounds tinny, there's little to no bass, and absolutely zero noise cancellation. On or off, you can and will hear the outside world. Those who carry wireless headphones to tune out the outside world on walks or airplanes will be sorely disappointed. The soundstage is very small and shallow, and even non-audiophiles will notice the poor sound quality.2. Comfort - Horrendous. The boAt Rockerz 450 is a pain to wear, both literally and figuratively. The audio sounds horrible, and your ears will feel horrible too after an hour of use, maybe less. The good battery life means nothing if you cant use these headphones for more than 45 minutes at a time. After removing these headphones, your ears will hurt for a long while, and you'll feel like never wearing these again. The cans are very small, even for on-ear headphones, and people with spectacles or large heads will be even worse off. The frame doesn't extend very far, and also slips down quite easily.3. Build Quality - In a word - bad. See a pattern here? The headphones reflect their low price point, and are  entirely made of cheap plastic. The plastic also doesn't flex much, and the headphones seem very easy to break by accident. It's worth noting that the cups don't extend much. If you're one of those guys who like to leave their headphones dangling around their neck when not in use, you'll find yourself unable to lower your head without your headphones biting into your jaw. Finally, the cups absorb a lot of sweat. You'l find yourself wanting to wash the cups and frustrated that you can't. It's really gross.5. Mic - Absolutely trash tier. You won't even be able to use the mic for how bad it is. I honestly forgot these headphones even had a mic because it's so soft and picks up so much background noise. Callers will not be able to hear you clearly and will keep urging you to switch back to your phone, and you can forget about trying to use these with your PC for voice chat or conference calls. Don't be fooled into thinking you're getting a mic with this headset - the mic only exists on paper. It's really not worth using.4. Final words - Just, don't. Spend a bit more, get a decent pair of wireless headphones. The headset doesn't even connect properly half the time, and when it does, you'll wish it didn't. Save  up some money, work at McDonalds, and treat yourself to some good headphones. Anything, but not these ones. The only good thing about these cans is the battery life, but what use it battery life if you don't want to use these headphones?1 Build"
5,"These are super comfortable and premium looking headphones. Beautifully designed with very good matt finishing.Sound quality is top notch, good for pop songs. Bass is good enough to provide a decent effect.Ratings - 4.5/5Sound quality: 9.5/10Durability: 9.5/10Bass: 9/10Material quality: 10/10Look and feel: 10/10Bluetooth: 10/10Noise cancellation: 8.5/10Battery: 10/10Cons -Aux cable not provided with the headphones, so can't tell the difference with wires."
1,Never have I seen as fragile headphone as this one. I have been delivered a product with manufacturing defect or it already damaged. The bud from the right side fell off as soon as I unpacked the headphones. Boat rockerz has not been upto my expectation. Think before buying.
5,Material is very poor quality but service also very good. Product replace after 10 month even broken. Now condition is new..👍
1,"Poor build quality. One side of the headphone broke down with normal usage within one month of operation. Never expected such a poor quality from boat. To make matters worse, in entire Hyderabad they have only one service centre which is far away at 15 Kms from the city"
3,"At 1999 they are decent.Pros1. Light weight because made of plastic2. Battery super cool @ 70 hrs3. I am happy at 40% volume, so they are super loud.4. They have thumping base5. Call quality is good for this price.6 connect easily and the Bluetooth range is excellent. I have tried them keeping my iphone in another room and roaming around the home. No distortion or disconnection.7. They fold so are easy to carryCons:1. Plasticky so can break any time2. Vocals are not clear and are dull. If they had crisp vocals, these would have been the best in the industry.3. They would need time to open up. For my ears they feel stiff and tend to heat after 2-3 hrs of continuous usage. Ears pain after this much usage.4. No case or pouch but was not expecting eaither at this price.Over all a decent product in the price range and can keep it as a spare headphone in my bag if i forget my primary headphones (Marshall Monitor BT) knowing they will always have some charge ( 70 hrs battery at 60% volume)"
3,"I bought this 3 months back and it's broken now as it was all plastic and not much flexible. The product says we have 1-year warranty but physical damage isn'tincluded. Bad experience. I have fixed it with fevi quick as a temporary solution, but I don't know how much time it would work.😢"
1,"It has got broken, very bad quality cheap product"
2,The body is plastic even the piece that is exposed upon extension. So its highly likely  to break! Mine broke and yours might be soon as well. So I'll definitely not gonna recommend this. If you already have them then Good Luck!
5,"⚫ SOUND QUALITY - Sound quality is amazing for this price and Virtualization is good .⚫ BASS - Average bass not so good or bad, it lies in the middle .⚫ COMFORT - Not so comfortable , but it is better than boat rockerz 400 , The ear cups are bigger than boat rockerz 400 .⚫ CONNECTIVITY -  Connecting faster to devices . Range is very good , i didn't face any connectivity loss upto 10m and also it has dual pairing feature . There is an audio latency when playing games and No audio latency when watching videos .⚫ CONTROLS - It is very easy to control and They have kept multifunctional or integrated controls ( Refer to the booklet provided inside the box ) .⚫ MICROPHONE - Mic is good, Not as bad as boat rockerz 400 .⚫ NOISE CANCELLATION - They have used passive noice cancellation , It doesn't not seems to reduce any outside unwanted  ambient noises.⚫ BATTERY - Standby time is amazing as mentioned by the Boat , Charging time takes upto 2 hrs 30 mins .⚫ BUILD QUALITY AND MATERIAL - They have used good plastic material but the slider for adjusting the size of the headphones is not good , the wire gets popped out when sliding . Pls be careful when sliding . The ear cups and headband cushion is soft and sweat proof , the water gets easily evaporated.⚫ DESIGN - It features an on-ear design and the ear cups are bigger than boat rockerz 400 . It is light-weight but not a sturdy design , which is not intended for jogging or running purposes . For gym it can be used to do strength or weight training or weight lifiting workouts not for aerobic or cardio workouts . The folding design is amazing for the safety of the headphones , it can be easily folded which is easy to place on the flat surfaces .⚫ LOOK - Premium look with matte black finish , looks sexy when wearing the headphones . ◼️ VERDICT : Waited for a long time to get a good wireless heaphone with premium look and design. You will never get a premium look headphone with hd sound & nice battery backup at this price segment , Overall a great value for money ."
5,"I am using Sony Headphones for over 2 years now, which were sufficiently good for me. They got damaged somehow, and new sony wireless  headphones costed a whole lot than this headphone so I would've had to buy the wired ones, so went for boat. So I'll be comparing these with Sony wired headphones in the same price range (<2000) (believe me, I've used all variants/models)Pros:1. The look: The Black ones that I bought look sick. Fallen in love. If you're a black lover like me, go for boat rockerz 450 instead of 510!🖤2. Bluetooth: it works crisp. I get range in my whole room and even when I keep the phone in my room and go into another room. Excellent.3. Price: I got them at ₹1199 at Republic Day sale 2020. Worth it.4. Aux cable: They provided me the aux cable. Everybody has confusion whether they'll provide or not, but they did to me.5. Sound Quality : Decent. Nice bass. If you have been using earphones, you'll love these headphones.6. Noise cancellation: My Sony ones didn't have noise cancellation but these do, and it's awesome.Cons:1. I've been using Sony and the sound quality of Sony is better than this.2. Bass of the sony headphones was way better than these. Believe me these are not at all bad(you'll love them) but if you are coming from Sony or JBL, you'll get a bit disappointed.3. Latency: If you want to play games with this headphones, you will have to use the AUX cable to do that. Can't play games wireless ly, because the game sound will lag too much, making them unpalatable. I tried PUBG, free fire, call of duty, etc. Nearly all of them. But I'm fine with it really, because when you play games on your phone your phone is in your hand anyway, so use the damn aux cable.Conclusion: I was getting JBL ones for ₹1999 but didn't go for them because they didn't have aux support. Sony wireless headphones do have it, but they cost a lot more (4000 atleast) so couldn't buy them as well.If you are ok with spending ₹4000 go with Sony. If you don't really need an aux cable support go with JBL. If you are ok with wired headphones go with Sony wired as they are in the same price range as these.So at this price range, these are literally the best wireless headphones you can buy. If this is your budget, go for it.I find these sexier than boat rockerz 510 but I'm a black lover and this is my opinion.If you found this review helpful, hit a thumbs up and help others."
1,THREE MAIN DEMERITS👎 NOISE CANCELATION 0% PRODUCT VERY HEAVY AUX CABLE MISSING....... BOAT ROCKERS 400 BEST. ALSO NOT FOLDABLE HEADPHONE. NOICE CANCELATION IS THE MAIN REASON TO BUY BOAT NOT JBL. BUT THIS PRODUCT VERY BAD........
1,I brought this headphone few months ago and now it broke. I just took it out n it snapped. Its even in warranty period
5,"These are the best you can get for the price of 1399/--Sound quality 5/5Used Both wired and via Bluetooth. (Tested wired on the stock aux of boat 400, also a little less bass on Bluetooth but that's expected)-Build 4.5/5Though I trust boAt but the extention of ear cups is via plastic ziplock kind of thing which may lead to early wear and cause headphones to go loose.-Design 5/5 (Over-ear if you don't have large ears)Awesome design and form factor and the cups are comparatively more comfortable and larger than boAt 400.-Inbox contents 4/5The only drawback here is that there is no aux included like in the previous versions but that's not an issue as it was foretold in item description.Edit after a month of through usage :--Comfort 3.5/5Will cause sweating and minor numbness or pain after longer usages i.e. watching complete movies etc.Battery life 5/5Working as described complete 7-8 hours of backup, needless to say it also charges quickly i.e. within 1.5-2 hours.Overall best headphones to get at the price range of 1500/- and below, just wait a bit for lightning deal and viola best offer ever."
